movieId,title,genres,year,title_clean,avg_rating,num_ratings,tags,popularity_score,content_features
2141,"American Tail, An (1986)",Adventure|Animation|Children|Comedy,1986.0,"American Tail, An",3.17,18,,3.1942023814411824,"Adventure Animation Children Comedy American Tail, An "
2142,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western,1991.0,"American Tail: Fievel Goes West, An",2.7,10,,2.9291211491782096,"Adventure Animation Children Musical Western American Tail: Fievel Goes West, An "
2143,Legend (1985),Adventure|Fantasy|Romance,1985.0,Legend,3.08,13,,3.1417529768014782,Adventure Fantasy Romance Legend 
2144,Sixteen Candles (1984),Comedy|Romance,1984.0,Sixteen Candles,3.6,49,,3.5570546345719563,Comedy Romance Sixteen Candles 
2145,Pretty in Pink (1986),Comedy|Drama|Romance,1986.0,Pretty in Pink,3.24,33,1980s high school,3.2428764884007393,Comedy Drama Romance Pretty in Pink 1980s high school
2146,St. Elmo's Fire (1985),Drama|Romance,1985.0,St. Elmo's Fire,3.22,16,post-college,3.231089545044764,Drama Romance St. Elmo's Fire post-college
2147,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy,1986.0,"Clan of the Cave Bear, The",2.67,3,,3.080505953602956,"Adventure Drama Fantasy Clan of the Cave Bear, The "
2148,House (1986),Comedy|Fantasy|Horror,1986.0,House,3.06,9,,3.1459412210018476,Comedy Fantasy Horror House 
2149,House II: The Second Story (1987),Comedy|Fantasy|Horror,1987.0,House II: The Second Story,1.75,4,,2.708641776002687,Comedy Fantasy Horror House II: The Second Story 
2150,"Gods Must Be Crazy, The (1980)",Adventure|Comedy,1980.0,"Gods Must Be Crazy, The",3.89,28,,3.7632874153151303,"Adventure Comedy Gods Must Be Crazy, The "
2151,"Gods Must Be Crazy II, The (1989)",Comedy,1989.0,"Gods Must Be Crazy II, The",3.75,6,,3.484235348925351,"Comedy Gods Must Be Crazy II, The "
2152,Air Bud: Golden Receiver (1998),Children|Comedy,1998.0,Air Bud: Golden Receiver,2.0,3,,2.879505953602956,Children Comedy Air Bud: Golden Receiver 
2153,"Avengers, The (1998)",Action|Adventure,1998.0,"Avengers, The",2.32,11,,2.6841699742238645,"Action Adventure Avengers, The "
2154,How Stella Got Her Groove Back (1998),Drama|Romance,1998.0,How Stella Got Her Groove Back,1.75,2,,2.9216732817810622,Drama Romance How Stella Got Her Groove Back 
2155,"Slums of Beverly Hills, The (1998)",Comedy|Drama,1998.0,"Slums of Beverly Hills, The",3.62,8,,3.450337302401971,"Comedy Drama Slums of Beverly Hills, The "
2156,"Best Man, The (Testimone dello sposo, Il) (1998)",Comedy|Drama|Romance,1998.0,"Best Man, The (Testimone dello sposo, Il)",4.0,1,,3.3493824420036953,"Comedy Drama Romance Best Man, The (Testimone dello sposo, Il) "
2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller,1986.0,Henry: Portrait of a Serial Killer,3.93,7,,3.593218538287826,Crime Horror Thriller Henry: Portrait of a Serial Killer 
2160,Rosemary's Baby (1968),Drama|Horror|Thriller,1968.0,Rosemary's Baby,4.17,32,Atmospheric creepy paranoia scary suspense demons,4.006027167590501,Drama Horror Thriller Rosemary's Baby Atmospheric creepy paranoia scary suspense demons
2161,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy,1984.0,"NeverEnding Story, The",3.58,43,,3.5347011907205914,"Adventure Children Fantasy NeverEnding Story, The "
2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy,1990.0,"NeverEnding Story II: The Next Chapter, The",2.5,8,,2.853003969068637,"Adventure Children Fantasy NeverEnding Story II: The Next Chapter, The "
2163,Attack of the Killer Tomatoes! (1978),Comedy|Horror,1978.0,Attack of the Killer Tomatoes!,2.2,5,,2.816254961335797,Comedy Horror Attack of the Killer Tomatoes! 
2164,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror,1987.0,Surf Nazis Must Die,1.0,1,,2.9743824420036953,Action Comedy Drama Horror Surf Nazis Must Die 
2165,Your Friends and Neighbors (1998),Comedy|Drama,1998.0,Your Friends and Neighbors,3.5,2,,3.310562170669951,Comedy Drama Your Friends and Neighbors 
2166,Return to Paradise (1998),Crime|Drama|Romance|Thriller,1998.0,Return to Paradise,2.5,4,,2.98136904872996,Crime Drama Romance Thriller Return to Paradise 
2167,Blade (1998),Action|Horror|Thriller,1998.0,Blade,3.36,58,vampires,3.3488470697850703,Action Horror Thriller Blade vampires
2169,Dead Man on Campus (1998),Comedy,1998.0,Dead Man on Campus,2.29,7,,2.773218538287826,Comedy Dead Man on Campus 
2170,Wrongfully Accused (1998),Action|Comedy,1998.0,Wrongfully Accused,2.4,5,,2.8995882946691305,Action Comedy Wrongfully Accused 
2171,Next Stop Wonderland (1998),Comedy|Drama|Romance,1998.0,Next Stop Wonderland,3.31,8,aquarium Boston personals ads,3.2850039690686375,Comedy Drama Romance Next Stop Wonderland aquarium Boston personals ads
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy|Drama,1998.0,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird)",3.0,1,,3.2243824420036953,"Comedy Drama Strike! (a.k.a. All I Wanna Do, The Hairy Bird) "
2174,Beetlejuice (1988),Comedy|Fantasy,1988.0,Beetlejuice,3.47,91,,3.4547455054696896,Comedy Fantasy Beetlejuice 
2175,Déjà Vu (1997),Drama|Romance,1997.0,Déjà Vu,4.5,1,,3.4118824420036953,Drama Romance Déjà Vu 
2176,Rope (1948),Crime|Drama|Thriller,1948.0,Rope,3.9,10,,3.635003502119386,Crime Drama Thriller Rope 
2177,Family Plot (1976),Comedy|Thriller,1976.0,Family Plot,3.17,3,,3.230505953602956,Comedy Thriller Family Plot 
2178,Frenzy (1972),Thriller,1972.0,Frenzy,3.5,2,,3.310562170669951,Thriller Frenzy 
2179,Topaz (1969),Thriller,1969.0,Topaz,3.0,1,,3.2243824420036953,Thriller Topaz 
2180,Torn Curtain (1966),Thriller,1966.0,Torn Curtain,3.5,1,,3.2868824420036953,Thriller Torn Curtain 
2181,Marnie (1964),Drama|Mystery|Romance|Thriller,1964.0,Marnie,3.62,4,,3.3886417760026872,Drama Mystery Romance Thriller Marnie 
2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,1956.0,"Wrong Man, The",2.88,4,,3.119550866911778,"Drama Film-Noir Thriller Wrong Man, The "
2183,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller,1956.0,"Man Who Knew Too Much, The",3.56,9,,3.4271912210018476,"Adventure Drama Mystery Thriller Man Who Knew Too Much, The "
2184,"Trouble with Harry, The (1955)",Comedy|Mystery,1955.0,"Trouble with Harry, The",3.42,6,,3.3319276566176583,"Comedy Mystery Trouble with Harry, The "
2185,I Confess (1953),Thriller,1953.0,I Confess,4.0,2,,3.4216732817810622,Thriller I Confess 
2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,1951.0,Strangers on a Train,3.98,25,murder,3.8217206105009236,Crime Drama Film-Noir Thriller Strangers on a Train murder
2187,Stage Fright (1950),Mystery|Romance|Thriller,1950.0,Stage Fright,3.5,2,theater,3.310562170669951,Mystery Romance Thriller Stage Fright theater
2188,54 (1998),Drama,1998.0,54,2.0,5,,2.7329216280024635,Drama 54 
2190,Why Do Fools Fall In Love? (1998),Drama,1998.0,Why Do Fools Fall In Love?,2.0,1,,3.0993824420036953,Drama Why Do Fools Fall In Love? 
2193,Willow (1988),Action|Adventure|Fantasy,1988.0,Willow,3.34,40,,3.327554458213395,Action Adventure Fantasy Willow 
2194,"Untouchables, The (1987)",Action|Crime|Drama,1987.0,"Untouchables, The",3.94,65,Capone gangsters,3.8735424935559664,"Action Crime Drama Untouchables, The Capone gangsters"
2195,Dirty Work (1998),Comedy,1998.0,Dirty Work,3.21,7,,3.233218538287826,Comedy Dirty Work 
2196,Knock Off (1998),Action,1998.0,Knock Off,5.0,1,,3.4743824420036953,Action Knock Off 
2201,"Paradine Case, The (1947)",Drama,1947.0,"Paradine Case, The",3.5,2,,3.310562170669951,"Drama Paradine Case, The "
2202,Lifeboat (1944),Drama|War,1944.0,Lifeboat,4.36,7,survival,3.808218538287826,Drama War Lifeboat survival
2203,Shadow of a Doubt (1943),Crime|Drama|Thriller,1943.0,Shadow of a Doubt,4.14,7,small towns,3.6982185382878257,Crime Drama Thriller Shadow of a Doubt small towns
2204,Saboteur (1942),Mystery|Thriller,1942.0,Saboteur,3.88,4,,3.4831872305481415,Mystery Thriller Saboteur 
2205,Mr. & Mrs. Smith (1941),Comedy|Romance,1941.0,Mr. & Mrs. Smith,2.88,4,,3.119550866911778,Comedy Romance Mr. & Mrs. Smith 
2206,Suspicion (1941),Film-Noir|Mystery|Thriller,1941.0,Suspicion,4.0,5,paranoia,3.566254961335797,Film-Noir Mystery Thriller Suspicion paranoia
2207,Jamaica Inn (1939),Drama,1939.0,Jamaica Inn,3.0,1,,3.2243824420036953,Drama Jamaica Inn 
2208,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller,1938.0,"Lady Vanishes, The",3.92,6,train,3.562696887386889,"Drama Mystery Thriller Lady Vanishes, The train"
2210,Sabotage (1936),Thriller,1936.0,Sabotage,3.25,2,,3.2550066151143957,Thriller Sabotage 
2211,Secret Agent (1936),Thriller,1936.0,Secret Agent,3.0,1,,3.2243824420036953,Thriller Secret Agent 
2212,"Man Who Knew Too Much, The (1934)",Drama|Thriller,1934.0,"Man Who Knew Too Much, The",3.67,3,,3.380505953602956,"Drama Thriller Man Who Knew Too Much, The "
2226,"Ring, The (1927)",Drama,1927.0,"Ring, The",1.0,1,,2.9743824420036953,"Drama Ring, The "
2227,"Lodger: A Story of the London Fog, The (1927)",Crime|Drama|Thriller,1927.0,"Lodger: A Story of the London Fog, The",3.5,3,,3.329505953602956,"Crime Drama Thriller Lodger: A Story of the London Fog, The "
2231,Rounders (1998),Drama,1998.0,Rounders,3.86,36,,3.761745570605339,Drama Rounders 
2232,Cube (1997),Horror|Mystery|Sci-Fi|Thriller,1997.0,Cube,3.43,27,,3.394266456942046,Horror Mystery Sci-Fi Thriller Cube 
2236,Simon Birch (1998),Drama,1998.0,Simon Birch,3.0,9,,3.1121912210018476,Drama Simon Birch 
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,1975.0,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),4.67,6,,3.9088507335407354,Comedy Drama Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) 
2240,My Bodyguard (1980),Drama,1980.0,My Bodyguard,3.86,7,,3.558218538287826,Drama My Bodyguard 
2241,Class (1983),Comedy,1983.0,Class,3.5,4,,3.3450054123663238,Comedy Class 
2243,Broadcast News (1987),Comedy|Drama|Romance,1987.0,Broadcast News,3.43,28,journalism,3.3952874153151305,Comedy Drama Romance Broadcast News journalism
2244,"Allnighter, The (1987)",Comedy|Romance,1987.0,"Allnighter, The",1.5,2,,2.866117726225507,"Comedy Romance Allnighter, The "
2245,Working Girl (1988),Comedy|Drama|Romance,1988.0,Working Girl,3.2,22,,3.213622742621709,Comedy Drama Romance Working Girl 
2247,Married to the Mob (1988),Comedy,1988.0,Married to the Mob,3.0,12,Mafia,3.0944768176857664,Comedy Married to the Mob Mafia
2248,Say Anything... (1989),Comedy|Drama|Romance,1989.0,Say Anything...,3.92,39,In Your Eyes Lloyd Dobbler,3.819023033391947,Comedy Drama Romance Say Anything... In Your Eyes Lloyd Dobbler
2249,My Blue Heaven (1990),Comedy,1990.0,My Blue Heaven,3.18,11,Mafia,3.20972552977942,Comedy My Blue Heaven Mafia
2252,Hero (1992),Comedy|Drama,1992.0,Hero,2.5,5,,2.941254961335797,Comedy Drama Hero 
2253,Toys (1992),Comedy|Fantasy,1992.0,Toys,2.38,20,,2.6072244272603537,Comedy Fantasy Toys 
2255,Young Doctors in Love (1982),Comedy,1982.0,Young Doctors in Love,1.5,2,,2.866117726225507,Comedy Young Doctors in Love 
2256,Parasite (1982),Horror|Sci-Fi,1982.0,Parasite,2.5,2,,3.0883399484477287,Horror Sci-Fi Parasite 
2257,No Small Affair (1984),Comedy|Romance,1984.0,No Small Affair,4.0,1,,3.3493824420036953,Comedy Romance No Small Affair 
2259,Blame It on Rio (1984),Comedy|Romance,1984.0,Blame It on Rio,3.19,8,,3.2210039690686374,Comedy Romance Blame It on Rio 
2260,Wisdom (1986),Crime|Drama,1986.0,Wisdom,2.5,2,,3.0883399484477287,Crime Drama Wisdom 
2261,One Crazy Summer (1986),Comedy,1986.0,One Crazy Summer,3.0,6,,3.1380815027715045,Comedy One Crazy Summer 
2262,About Last Night... (1986),Comedy|Drama|Romance,1986.0,About Last Night...,3.0,9,,3.1121912210018476,Comedy Drama Romance About Last Night... 
2263,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller,1988.0,"Seventh Sign, The",2.8,5,,3.066254961335797,"Drama Fantasy Thriller Seventh Sign, The "
2264,We're No Angels (1989),Comedy|Crime,1989.0,We're No Angels,2.75,4,,3.072278139639051,Comedy Crime We're No Angels 
2265,Nothing But Trouble (1991),Adventure|Comedy,1991.0,Nothing But Trouble,2.38,4,,2.9377326850935965,Adventure Comedy Nothing But Trouble 
2266,"Butcher's Wife, The (1991)",Comedy|Romance,1991.0,"Butcher's Wife, The",3.1,5,,3.191254961335797,"Comedy Romance Butcher's Wife, The "
2267,Mortal Thoughts (1991),Mystery|Thriller,1991.0,Mortal Thoughts,2.5,2,,3.0883399484477287,Mystery Thriller Mortal Thoughts 
2268,"Few Good Men, A (1992)",Crime|Drama|Thriller,1992.0,"Few Good Men, A",3.79,57,court military,3.731641555250462,"Crime Drama Thriller Few Good Men, A court military"
2269,Indecent Proposal (1993),Drama|Romance,1993.0,Indecent Proposal,3.0,8,,3.119670635735304,Drama Romance Indecent Proposal 
2271,Permanent Midnight (1998),Drama,1998.0,Permanent Midnight,3.0,2,,3.19945105955884,Drama Permanent Midnight 
2272,One True Thing (1998),Drama,1998.0,One True Thing,2.75,2,,3.1438955040032845,Drama One True Thing 
2273,Rush Hour (1998),Action|Comedy|Crime|Thriller,1998.0,Rush Hour,3.26,42,,3.2594910109393784,Action Comedy Crime Thriller Rush Hour 
2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,1998.0,Six-String Samurai,3.6,5,,3.3995882946691305,Action Adventure Sci-Fi Six-String Samurai 
2278,Ronin (1998),Action|Crime|Thriller,1998.0,Ronin,3.52,43,,3.4831011907205913,Action Crime Thriller Ronin 
2279,Urban Legend (1998),Horror|Thriller,1998.0,Urban Legend,2.4,10,,2.7526505609429153,Horror Thriller Urban Legend 
2280,Clay Pigeons (1998),Crime,1998.0,Clay Pigeons,3.0,2,,3.19945105955884,Crime Clay Pigeons 
2281,Monument Ave. (1998),Action|Crime|Drama,1998.0,Monument Ave.,2.5,1,,3.1618824420036953,Action Crime Drama Monument Ave. 
2282,Pecker (1998),Comedy|Drama,1998.0,Pecker,3.42,6,,3.3319276566176583,Comedy Drama Pecker 
2283,"Sheltering Sky, The (1990)",Drama,1990.0,"Sheltering Sky, The",3.5,2,,3.310562170669951,"Drama Sheltering Sky, The "
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,1980.0,"Fiendish Plot of Dr. Fu Manchu, The",2.0,1,,3.0993824420036953,"Comedy Fiendish Plot of Dr. Fu Manchu, The "
2287,Them! (1954),Horror|Sci-Fi|Thriller,1954.0,Them!,3.8,5,,3.4829216280024635,Horror Sci-Fi Thriller Them! 
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,1982.0,"Thing, The",3.93,45,,3.839328068000569,"Action Horror Sci-Fi Thriller Thing, The "
2289,"Player, The (1992)",Comedy|Crime|Drama,1992.0,"Player, The",3.95,38,,3.8421124341339903,"Comedy Crime Drama Player, The "
2290,Stardust Memories (1980),Comedy|Drama,1980.0,Stardust Memories,3.6,5,,3.3995882946691305,Comedy Drama Stardust Memories 
2291,Edward Scissorhands (1990),Drama|Fantasy|Romance,1990.0,Edward Scissorhands,3.7,80,freaks,3.6643110291497654,Drama Fantasy Romance Edward Scissorhands freaks
2292,Overnight Delivery (1998),Comedy|Romance,1998.0,Overnight Delivery,2.5,1,,3.1618824420036953,Comedy Romance Overnight Delivery 
2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy,1998.0,Antz,3.24,45,,3.2422126833851843,Adventure Animation Children Comedy Fantasy Antz 
2295,"Impostors, The (1998)",Comedy,1998.0,"Impostors, The",4.5,2,Screwball,3.5327843928921734,"Comedy Impostors, The Screwball"
2296,"Night at the Roxbury, A (1998)",Comedy,1998.0,"Night at the Roxbury, A",2.1,10,SNL,2.5761799727076213,"Comedy Night at the Roxbury, A SNL"
2297,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance,1998.0,What Dreams May Come,3.64,14,,3.5121456921918837,Adventure Drama Fantasy Romance What Dreams May Come 
2298,Strangeland (1998),Thriller,1998.0,Strangeland,4.0,1,,3.3493824420036953,Thriller Strangeland 
2300,"Producers, The (1968)",Comedy,1968.0,"Producers, The",3.97,33,Broadway,3.845126488400739,"Comedy Producers, The Broadway"
2301,History of the World: Part I (1981),Comedy|Musical,1981.0,History of the World: Part I,3.62,16,,3.509350414609981,Comedy Musical History of the World: Part I 
2302,My Cousin Vinny (1992),Comedy,1992.0,My Cousin Vinny,3.26,59,court,3.259622114182266,Comedy My Cousin Vinny court
2303,Nashville (1975),Drama|Musical,1975.0,Nashville,3.6,5,,3.3995882946691305,Drama Musical Nashville 
2304,Love Is the Devil (1998),Drama,1998.0,Love Is the Devil,4.0,1,,3.3493824420036953,Drama Love Is the Devil 
2306,Holy Man (1998),Comedy,1998.0,Holy Man,2.58,6,,2.9442353489253508,Comedy Holy Man 
2307,One Tough Cop (1998),Action|Crime,1998.0,One Tough Cop,3.0,1,,3.2243824420036953,Action Crime One Tough Cop 
2310,"Mighty, The (1998)",Drama,1998.0,"Mighty, The",3.67,3,adolescence,3.380505953602956,"Drama Mighty, The adolescence"
2311,2010: The Year We Make Contact (1984),Sci-Fi,1984.0,2010: The Year We Make Contact,3.59,17,,3.492710814001232,Sci-Fi 2010: The Year We Make Contact 
2312,Children of a Lesser God (1986),Drama,1986.0,Children of a Lesser God,3.83,12,death penalty,3.6186873440015557,Drama Children of a Lesser God death penalty
2313,"Elephant Man, The (1980)",Drama,1980.0,"Elephant Man, The",4.03,17,freaks,3.804377480667899,"Drama Elephant Man, The freaks"
2314,Beloved (1998),Drama,1998.0,Beloved,4.5,2,,3.5327843928921734,Drama Beloved 
2315,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller,1998.0,Bride of Chucky (Child's Play 4),2.17,6,,2.7550045796945817,Comedy Horror Thriller Bride of Chucky (Child's Play 4) 
2316,Practical Magic (1998),Drama|Fantasy|Mystery|Romance,1998.0,Practical Magic,3.21,7,,3.233218538287826,Drama Fantasy Mystery Romance Practical Magic 
2318,Happiness (1998),Comedy|Drama,1998.0,Happiness,4.12,16,,3.857176501566503,Comedy Drama Happiness 
2320,Apt Pupil (1998),Drama|Thriller,1998.0,Apt Pupil,3.0,9,,3.1121912210018476,Drama Thriller Apt Pupil 
2321,Pleasantville (1998),Comedy|Drama|Fantasy,1998.0,Pleasantville,3.48,61,,3.456986169647494,Comedy Drama Fantasy Pleasantville 
2322,Soldier (1998),Action|Sci-Fi|War,1998.0,Soldier,3.06,8,,3.1516706357353037,Action Sci-Fi War Soldier 
2323,"Cruise, The (1998)",Documentary,1998.0,"Cruise, The",4.25,2,,3.477228837336618,"Documentary Cruise, The "
2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,1997.0,Life Is Beautiful (La Vita è bella),4.15,88,Holocaust bittersweet emotional Heartwarming poignant sentimental tear jerker tearjerking,4.084158521431891,Comedy Drama Romance War Life Is Beautiful (La Vita è bella) Holocaust bittersweet emotional Heartwarming poignant sentimental tear jerker tearjerking
2325,Orgazmo (1997),Comedy,1997.0,Orgazmo,3.12,13,,3.167752976801478,Comedy Orgazmo 
2327,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller,1990.0,Tales from the Darkside: The Movie,3.67,3,,3.380505953602956,Fantasy Horror Thriller Tales from the Darkside: The Movie 
2328,Vampires (1998),Horror|Western,1998.0,Vampires,2.43,7,,2.843218538287826,Horror Western Vampires 
2329,American History X (1998),Crime|Drama,1998.0,American History X,4.22,129,thought-provoking racism edward norton emotional politics,4.170404849529628,Crime Drama American History X thought-provoking racism edward norton emotional politics
